gene_id	gene_name	N61311_untreated	N61311_dex	N052611_untreated	N052611_dex	N080611_untreated	N080611_dex	N061011_untreated	N061011_dex
ENSG00000123496.8	IL13RA2	143	113	382	225	180	141	312	285
ENSG00000222122.1	RNU6-648P	0	0	0	0	0	0	0	0
ENSG00000238223.1	ENSG00000238223	0	0	0	0	0	0	0	0
ENSG00000236080.2	YAP1P2	0	0	0	0	0	0	0	0
ENSG00000130224.15	LRCH2	265	379	285	321	417	683	223	440
ENSG00000271907.1	SNORA35B	0	0	0	0	0	0	0	0
ENSG00000212241.1	Y_RNA	0	0	0	0	0	1	0	0
ENSG00000175718.10	RBMXL3	0	0	0	0	0	0	0	0
ENSG00000235656.1	RPL36P18	0	0	0	0	0	0	0	0
ENSG00000102021.11	LUZP4	0	0	0	1	1	0	1	0
ENSG00000274374.1	TUBAP6	0	0	0	0	0	0	0	0
ENSG00000271021.1	ENSG00000271021	0	0	4	2	2	4	3	3
ENSG00000271826.5	PLS3-AS1	1	9	5	8	1	5	1	4
ENSG00000252441.1	ENSG00000252441	0	0	0	0	0	0	0	3
ENSG00000102024.19	PLS3	5985	5100	9964	6603	6458	11025	6415	6889
ENSG00000270431.1	PHF5AP4	0	0	0	1	0	0	0	0
ENSG00000227881.1	ASS1P5	0	0	0	0	1	0	0	0
ENSG00000235244.6	DANT2	2	0	1	1	2	1	1	1
ENSG00000234785.1	EEF1GP5	0	1	0	0	1	3	1	0
ENSG00000228532.4	SUMO2P21	3	0	1	2	1	5	1	0
ENSG00000229335.2	DANT1	0	2	2	0	0	1	0	0
ENSG00000266828.2	RN7SL712P	0	0	0	0	0	0	0	0
ENSG00000231371.1	AKR1B1P8	0	0	0	0	0	0	0	0
ENSG00000234558.1	API5P1	5	1	1	0	1	4	0	1
ENSG00000180772.8	AGTR2	0	0	0	0	0	0	0	0
ENSG00000207033.1	RNU6-154P	0	0	0	0	0	0	0	0
ENSG00000268104.3	SLC6A14	0	0	0	0	0	0	0	0
ENSG00000204019.5	CT83	0	0	0	0	0	0	0	0
ENSG00000236077.2	SLC6A14P1	0	0	0	0	0	0	0	0
ENSG00000237860.1	SLC6A14P2	0	0	0	0	0	0	0	0
ENSG00000230159.1	ENSG00000230159	0	0	0	0	0	0	0	0
ENSG00000224217.1	PRPF4BP1	0	0	0	0	0	0	0	0
ENSG00000206752.1	RNU6-1323P	0	0	0	0	0	0	0	0
ENSG00000213526.3	SETP8	0	1	0	0	1	3	1	1
ENSG00000238066.1	ENSG00000238066	0	0	0	0	0	0	0	0
ENSG00000224314.1	TCERG1P1	0	0	0	0	0	0	0	0
ENSG00000279587.1	ENSG00000279587	0	0	0	0	1	1	2	0
ENSG00000003096.15	KLHL13	596	336	600	179	552	319	545	250
ENSG00000200291.1	Y_RNA	0	0	0	0	0	0	1	0
ENSG00000237458.1	TUBB4BP3	0	0	0	0	0	0	0	0
ENSG00000234524.1	RPL12P43	0	0	0	0	0	0	0	0
ENSG00000270619.1	ENSG00000270619	0	0	0	0	0	0	0	0
ENSG00000131725.14	WDR44	519	543	572	363	653	881	404	530
ENSG00000221463.3	MIR1277	0	0	0	0	0	0	0	0
ENSG00000147251.16	DOCK11	1476	1811	2426	1784	2000	2592	1778	2635
ENSG00000206862.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000230399.1	RBBP8P1	0	1	1	0	1	0	0	0
ENSG00000131724.11	IL13RA1	1208	1019	2237	1373	2493	2723	1542	1588
ENSG00000239182.1	ENSG00000239182	0	0	0	0	0	0	0	0
ENSG00000250995.1	TMEM30BP1	1	3	4	5	5	5	1	1
ENSG00000174460.4	ZCCHC12	0	0	0	0	0	0	0	0
ENSG00000203650.9	LINC01285	3	2	9	0	1	1	2	0
ENSG00000224341.1	AKR7A2P2	0	0	1	0	1	0	0	0
ENSG00000231270.1	COBLP1	0	0	0	0	0	0	0	0
ENSG00000175556.17	LONRF3	3	5	2	1	0	5	3	2
ENSG00000277535.4	CT47C1	0	0	0	0	0	0	0	0
ENSG00000250423.3	KIAA1210	0	0	0	0	0	0	0	0
ENSG00000227864.1	ARL5AP1	0	0	0	0	0	0	0	0
ENSG00000230170.1	HNRNPA1P28	0	0	1	0	1	2	0	0
ENSG00000270625.1	NUDT19P6	0	0	0	0	0	0	0	0
ENSG00000101856.10	PGRMC1	3332	2770	4722	2196	5078	5282	3238	2874
ENSG00000214992.6	AKAP17BP	0	1	0	0	0	0	0	0
ENSG00000230392.1	ENSG00000230392	0	0	0	0	0	0	0	0
ENSG00000226661.1	ENSG00000226661	1	0	2	1	0	0	0	0
ENSG00000227814.3	MRPS17P9	0	0	0	0	0	1	0	0
ENSG00000077713.19	SLC25A43	515	704	488	363	614	980	455	644
ENSG00000237903.1	ENSG00000237903	0	0	0	1	0	1	0	0
ENSG00000207175.1	RNU1-67P	0	1	2	0	0	1	0	0
ENSG00000266420.2	RN7SL118P	1	1	1	0	1	2	0	2
ENSG00000252147.1	RNY3P16	2	2	0	0	2	1	0	0
ENSG00000224281.6	SLC25A5-AS1	12	15	10	9	11	11	15	12
ENSG00000005022.6	SLC25A5	1465	1160	1472	836	1421	1567	1018	1075
ENSG00000077721.17	UBE2A	1378	1279	1622	1108	1895	2415	1243	1362
ENSG00000018610.15	STEEP1	278	215	317	179	325	327	240	242
ENSG00000186416.18	NKRF	113	111	131	83	106	181	97	120
ENSG00000289864.1	ENSG00000289864	0	0	0	0	0	0	0	0
ENSG00000125354.24	SEPTIN6	201	167	245	116	308	416	253	233
ENSG00000211578.3	MIR766	0	0	0	0	0	0	0	0
ENSG00000279601.1	ENSG00000279601	0	0	0	0	0	2	0	0
ENSG00000187808.5	SOWAHD	3	17	13	5	15	29	2	4
ENSG00000198918.8	RPL39	2067	2110	2521	1357	2506	2947	1300	1309
ENSG00000206622.1	SNORA69	0	0	0	0	0	0	0	0
ENSG00000286366.1	ENSG00000286366	6	6	6	8	16	19	7	11
ENSG00000290162.1	ENSG00000290162	0	1	2	0	3	0	0	0
ENSG00000290163.1	ENSG00000290163	0	1	0	1	1	2	0	0
ENSG00000290164.1	ENSG00000290164	0	1	2	0	2	1	0	1
ENSG00000290165.1	ENSG00000290165	1	1	2	3	2	1	0	2
ENSG00000125351.14	UPF3B	261	286	302	210	414	414	225	249
ENSG00000125352.6	RNF113A	187	192	187	120	204	273	150	153
ENSG00000125356.7	NDUFA1	621	650	740	499	764	1086	561	605
ENSG00000186471.13	AKAP14	0	0	0	0	0	3	0	0
ENSG00000101882.10	NKAP	284	272	352	190	378	391	275	272
ENSG00000282933.4	RHOXF1P3	0	0	3	2	1	1	1	2
ENSG00000291200.1	RHOXF1P1	1	0	0	0	0	0	0	0
ENSG00000282850.3	RHOXF1P2	0	0	0	0	0	0	0	0
ENSG00000234493.5	RHOXF1P1	0	0	0	0	0	0	0	0
ENSG00000258545.7	RHOXF1-AS1	1	3	1	0	0	1	0	1
ENSG00000203989.5	RHOXF2B	0	0	0	0	0	0	0	0
ENSG00000101883.6	RHOXF1	1	2	5	2	3	0	8	2
ENSG00000131721.6	RHOXF2	0	0	0	0	0	1	0	0
ENSG00000233382.10	NKAPP1	9	6	6	2	6	9	6	5
ENSG00000227541.1	SFR1P1	0	0	0	0	1	0	0	0
ENSG00000237757.2	EEF1A1P30	0	0	0	0	0	0	0	0
ENSG00000177485.7	ZBTB33	538	504	467	305	554	581	426	481
ENSG00000125355.16	TMEM255A	8	9	11	6	6	2	3	6
ENSG00000232042.1	ENSG00000232042	0	0	0	0	0	0	0	0
ENSG00000101892.12	ATP1B4	0	0	0	0	0	0	0	0
ENSG00000005893.17	LAMP2	5878	5124	7005	4435	6310	7654	5433	5951
ENSG00000251707.2	RNU7-37P	0	0	0	0	0	0	0	0
ENSG00000158290.19	CUL4B	2420	2434	2990	1700	3110	3353	2281	2444
ENSG00000232119.8	MCTS1	525	499	618	308	664	626	437	407
ENSG00000171155.8	C1GALT1C1	424	607	606	483	553	792	358	577
ENSG00000278317.1	H3P46	0	0	0	0	0	0	0	0
ENSG00000181511.5	GLRX5P1	0	0	0	0	0	0	0	0
ENSG00000237828.1	PA2G4P1	1	0	1	0	0	2	1	0
ENSG00000236446.4	CT47B1	0	0	0	0	0	0	0	0
ENSG00000271346.1	ENSG00000271346	0	0	0	0	0	0	0	0
ENSG00000278646.1	ENSG00000278646	0	0	0	0	0	0	0	0
ENSG00000226685.4	CT47A12	0	0	0	0	0	0	0	0
ENSG00000270678.1	ENSG00000270678	0	0	0	0	0	0	0	0
ENSG00000226929.3	CT47A11	0	0	0	0	0	0	0	0
ENSG00000270493.1	ENSG00000270493	0	0	0	0	0	0	0	0
ENSG00000224089.3	CT47A10	0	0	0	0	0	0	0	0
ENSG00000271154.1	ENSG00000271154	0	0	0	0	0	0	0	0
ENSG00000226600.3	CT47A9	0	0	0	0	0	0	0	0
ENSG00000271041.1	ENSG00000271041	0	0	0	0	0	0	0	0
ENSG00000230347.5	CT47A8	0	0	0	0	0	0	0	0
ENSG00000270397.1	ENSG00000270397	0	0	0	0	0	0	0	0
ENSG00000228517.3	CT47A7	0	0	0	0	0	0	0	0
ENSG00000271502.1	ENSG00000271502	0	0	0	0	0	0	0	0
ENSG00000226023.6	CT47A6	0	0	0	0	0	0	0	0
ENSG00000271211.1	ENSG00000271211	0	0	0	0	0	0	0	0
ENSG00000237957.6	CT47A5	0	0	0	0	0	0	0	0
ENSG00000270736.1	ENSG00000270736	0	0	0	0	0	0	0	0
ENSG00000230594.3	CT47A4	0	0	0	0	0	0	0	0
ENSG00000270771.1	ENSG00000270771	0	0	0	0	0	0	0	0
ENSG00000236126.3	CT47A3	0	0	0	0	0	0	0	0
ENSG00000270646.1	ENSG00000270646	0	0	0	0	0	0	0	0
ENSG00000242362.2	CT47A2	0	0	0	0	0	0	0	0
ENSG00000270456.1	ENSG00000270456	0	0	0	0	0	0	0	0
ENSG00000236371.6	CT47A1	0	0	0	0	0	0	0	0
ENSG00000270251.1	ENSG00000270251	0	0	0	0	0	0	0	0
ENSG00000233433.1	CBLL1P1	0	0	0	0	0	0	1	0
ENSG00000182890.5	GLUD2	38	28	25	16	22	24	15	44
ENSG00000287379.1	ENSG00000287379	0	0	0	0	0	1	0	0
ENSG00000286163.1	ENSG00000286163	0	3	0	0	0	0	0	0
ENSG00000234176.1	HSPA8P1	2	1	2	0	8	3	4	1
ENSG00000265456.1	MIR3672	0	0	0	0	0	0	0	0
ENSG00000213498.3	TPT1P13	0	0	0	0	0	0	0	0
ENSG00000260585.1	ENSG00000260585	0	0	0	0	0	0	1	0
ENSG00000237891.1	UBE2V1P16	0	0	0	0	0	0	0	0
ENSG00000280142.1	ENSG00000280142	0	0	0	0	0	0	0	0
ENSG00000287776.2	ENSG00000287776	0	0	0	0	0	0	0	0
ENSG00000232496.2	RPL3P12	0	0	0	0	0	0	0	0
ENSG00000212321.2	U3	0	0	0	0	0	0	0	0
ENSG00000224236.3	MRRFP1	0	0	0	0	0	0	0	0
ENSG00000125675.20	GRIA3	513	254	476	200	652	517	613	330
ENSG00000179101.5	H3P47	0	2	1	0	0	1	1	1
ENSG00000229733.1	ENSG00000229733	0	0	0	0	0	0	0	0
ENSG00000228466.1	TUBB4AP1	0	0	0	0	0	0	0	0
ENSG00000125676.20	THOC2	1381	1888	1623	1912	1808	2560	1308	2144
ENSG00000232149.1	FERP1	1	2	1	0	6	4	0	1
ENSG00000230376.1	MEMO1P4	0	0	0	0	0	0	0	0
ENSG00000252178.1	RNU7-69P	0	0	0	0	0	0	0	0
ENSG00000226902.1	CHCHD2P1	0	0	0	0	0	0	0	0
ENSG00000264933.2	RN7SL190P	0	0	0	0	0	0	0	0
ENSG00000199705.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000101966.14	XIAP	976	944	948	699	955	1270	845	945
ENSG00000237331.1	XIAP-AS1	0	0	1	0	0	0	0	0
ENSG00000252627.1	RNU6-122P	0	0	0	0	0	1	0	0
ENSG00000237025.1	PARD6BP1	0	1	1	0	0	0	0	0
ENSG00000232412.1	STAG2-AS1	0	1	1	2	0	0	0	1
ENSG00000101972.20	STAG2	2187	1826	2312	1509	2491	2612	2003	2273
ENSG00000237426.1	ZIK1P1	0	0	0	0	0	0	0	0
ENSG00000252693.1	ENSG00000252693	0	0	0	0	0	0	0	0
ENSG00000234564.1	HSPA8P20	0	0	0	0	0	0	0	0
ENSG00000183918.18	SH2D1A	0	0	2	2	0	0	0	2
ENSG00000282419.3	TEX13D	0	0	0	0	0	0	0	0
ENSG00000232054.1	NPM1P34	1	0	0	0	0	0	0	0
ENSG00000226532.1	ENSG00000226532	0	0	0	0	0	0	0	0
ENSG00000009694.14	TENM1	21	8	2	2	2	0	1	1
ENSG00000236880.1	RPS26P57	0	0	0	0	0	0	0	0
ENSG00000232599.1	ENSG00000232599	0	0	0	0	0	0	0	0
ENSG00000282815.2	TEX13C	1	0	0	0	0	0	0	0
ENSG00000213489.3	FBLIM1P1	0	0	0	1	0	0	0	0
ENSG00000280223.1	ENSG00000280223	0	0	0	0	0	0	0	0
ENSG00000237208.1	ENSG00000237208	0	0	0	0	0	0	0	0
ENSG00000198354.7	DCAF12L2	1	0	0	0	0	1	0	0
ENSG00000230916.2	MTCO1P53	0	0	0	0	0	0	0	1
ENSG00000231501.1	MTND4LP1	0	0	0	0	0	0	0	0
ENSG00000232177.1	MTND4P24	0	1	0	1	2	0	1	0
ENSG00000274901.2	ENSG00000274901	0	0	0	0	0	0	0	0
ENSG00000198889.5	DCAF12L1	0	0	0	0	0	0	0	0
ENSG00000226414.1	MTCYBP38	0	0	0	0	0	0	0	0
ENSG00000183631.5	PRR32	0	0	0	0	0	0	0	0
ENSG00000230538.1	PNPLA10P	0	0	0	0	0	0	0	0
ENSG00000280275.1	ENSG00000280275	0	0	0	0	0	0	0	0
ENSG00000274631.1	ENSG00000274631	0	0	0	0	0	0	0	0
ENSG00000260683.1	ENSG00000260683	0	0	0	0	0	0	0	0
ENSG00000235274.1	ENSG00000235274	0	0	0	0	0	0	0	0
ENSG00000224548.1	ENSG00000224548	0	0	0	0	0	0	0	0
ENSG00000225689.2	ENSG00000225689	0	0	1	1	0	0	1	1
ENSG00000123165.9	ACTRT1	0	0	0	0	0	0	0	0
ENSG00000236042.2	ENSG00000236042	0	0	0	0	0	0	0	0
ENSG00000235334.1	BTG3P1	0	0	0	0	0	0	0	0
ENSG00000235239.1	ACTRT1P1	0	0	0	0	0	0	0	0
ENSG00000235735.1	RPL7AP72	0	0	0	0	0	0	0	0
ENSG00000226802.1	RUVBL2P1	0	0	0	0	0	0	0	0
ENSG00000218728.3	KRT18P44	0	0	0	0	0	0	0	0
ENSG00000223995.2	RPL32P35	0	0	0	0	0	0	0	0
ENSG00000234592.1	TJAP1P1	0	0	0	0	0	0	0	1
ENSG00000226339.1	RPS26P56	0	0	0	0	0	0	0	0
ENSG00000201518.1	RNA5SP513	0	0	0	0	0	0	0	0
ENSG00000102038.16	SMARCA1	2990	2384	3279	1811	3768	4195	2838	2681
ENSG00000252170.2	ENSG00000252170	0	0	0	0	0	0	0	0
ENSG00000122126.18	OCRL	1181	1077	1517	894	1560	1948	1122	1218
ENSG00000171388.12	APLN	285	120	251	30	106	284	231	59
ENSG00000287024.1	ENSG00000287024	6	5	3	4	6	10	1	7
ENSG00000122121.12	XPNPEP2	392	409	480	306	116	215	462	565
ENSG00000122122.10	SASH3	0	0	0	0	1	0	0	0
ENSG00000240143.1	ENSG00000240143	0	0	1	0	0	0	0	0
ENSG00000275070.1	Metazoa_SRP	0	0	0	0	0	0	0	3
ENSG00000188706.13	ZDHHC9	1074	1715	1522	1360	1350	2350	1130	2207
ENSG00000235189.2	ENSG00000235189	3	1	2	2	0	1	0	3
ENSG00000238040.1	SALL4P2	0	0	0	0	0	0	0	0
ENSG00000156697.13	UTP14A	313	304	320	200	471	516	259	312
ENSG00000085185.16	BCORL1	479	510	496	312	481	421	385	436
ENSG00000102034.18	ELF4	668	516	598	301	573	637	626	564
ENSG00000156709.15	AIFM1	460	427	489	270	555	558	366	379
ENSG00000286650.2	ENSG00000286650	1	3	3	2	1	3	3	1
ENSG00000134594.5	RAB33A	14	6	17	2	15	16	19	7
ENSG00000056277.16	ZNF280C	182	123	185	55	263	247	139	121
ENSG00000202304.1	RNU6-1130P	0	0	0	0	0	0	0	0
ENSG00000225046.2	ENSG00000225046	0	0	0	0	0	0	0	0
ENSG00000102078.16	SLC25A14	124	122	128	89	151	187	103	126
ENSG00000147262.5	GPR119	0	0	0	0	0	1	0	0
ENSG00000134597.17	RBMX2	290	228	368	186	387	396	323	264
ENSG00000274775.3	FSIP2LP	1	0	1	0	0	0	3	2
ENSG00000290740.1	ENSG00000290740	0	0	0	0	0	0	0	0
ENSG00000221930.6	DENND10P1	8	13	10	10	20	24	10	9
ENSG00000287160.1	ENSG00000287160	0	0	0	0	0	0	0	0
ENSG00000271677.1	ENSG00000271677	0	0	0	0	0	0	0	0
ENSG00000165675.19	ENOX2	248	392	389	303	371	575	245	351
ENSG00000238188.1	SPRING1P2	1	0	0	0	0	0	0	0
ENSG00000228659.1	LINC01201	0	0	0	0	0	0	0	0
ENSG00000147256.12	ARHGAP36	0	0	0	0	0	0	0	0
ENSG00000241198.3	RN7SL191P	0	0	0	0	0	0	0	0
ENSG00000237650.2	OR11Q1P	0	0	0	0	0	0	0	0
ENSG00000276205.1	ENSG00000276205	0	0	0	0	0	0	0	0
ENSG00000147255.19	IGSF1	0	0	0	0	0	0	0	0
ENSG00000185903.10	OR11N1P	0	0	0	0	0	0	0	0
ENSG00000229082.2	OR5AW1P	0	0	0	0	0	0	0	0
ENSG00000287806.1	ENSG00000287806	0	0	0	0	0	0	0	0
ENSG00000242610.2	OR5BH1P	0	0	0	0	0	0	0	0
ENSG00000234288.2	OR1AA1P	0	0	0	0	0	0	0	0
ENSG00000230973.1	ENSG00000230973	0	0	0	0	0	0	0	0
ENSG00000228450.2	NLRP7P1	0	0	0	0	0	0	0	0
ENSG00000171054.9	OR13H1	0	0	0	0	0	0	0	0
ENSG00000237225.2	OR13K1P	0	0	0	0	0	0	0	0
ENSG00000286060.1	ENSG00000286060	0	0	0	0	0	0	0	0
ENSG00000232787.2	OR7L1P	0	0	0	0	0	0	0	0
ENSG00000235730.2	OR2AF1P	0	0	0	0	0	0	0	0
ENSG00000227183.3	HDGFP1	0	0	0	0	0	2	2	0
ENSG00000213468.7	FIRRE	1	0	0	0	1	1	0	0
ENSG00000241418.1	MCRIP2P1	0	0	0	0	0	0	0	0
ENSG00000228089.1	PNKDP1	0	0	0	0	0	0	0	0
ENSG00000235190.1	ENSG00000235190	0	0	0	0	0	0	0	0
ENSG00000200587.1	RNA5SP514	0	0	0	0	0	0	0	0
ENSG00000134602.16	STK26	50	55	34	41	92	138	44	53
ENSG00000165694.11	FRMD7	4	1	0	0	0	0	3	0
ENSG00000228819.1	AGKP2	0	0	0	0	0	0	0	0
ENSG00000123728.10	RAP2C	554	476	612	373	634	711	550	577
ENSG00000232160.7	RAP2C-AS1	83	77	115	71	100	127	76	94
ENSG00000076770.16	MBNL3	126	125	163	69	198	136	154	106
ENSG00000206900.1	RNU6-98P	0	0	0	0	0	0	0	0
ENSG00000171004.19	HS6ST2	0	0	0	0	0	1	0	0
ENSG00000235849.1	HS6ST2-AS1	0	0	0	0	0	0	0	0
ENSG00000227064.1	NAA20P1	0	0	0	0	0	0	0	0
ENSG00000134588.13	USP26	0	0	0	0	0	0	0	0
ENSG00000225949.1	ENSG00000225949	0	0	0	0	0	0	0	0
ENSG00000207100.1	ENSG00000207100	0	0	0	0	0	0	0	0
ENSG00000183434.10	TFDP3	0	0	0	0	0	0	0	0
ENSG00000202199.1	RNU1-115P	0	0	0	0	0	0	0	0
ENSG00000076716.9	GPC4	340	426	362	434	228	745	390	756
ENSG00000206765.1	RNU6-203P	0	0	0	0	0	0	0	0
ENSG00000147257.16	GPC3	673	532	1920	1307	240	448	2024	2201
ENSG00000227008.2	RPS24P19	21	15	6	4	7	17	9	5
ENSG00000233260.1	RPSAP63	1	0	0	0	0	0	0	0
ENSG00000286096.1	GPC3-AS1	0	0	0	0	0	0	0	0
ENSG00000232068.1	ENSG00000232068	0	0	0	0	0	0	0	0
ENSG00000200572.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000224908.1	TIMM8BP2	0	0	0	0	0	0	1	0
ENSG00000283638.3	ENSG00000283638	0	0	0	0	0	0	0	0
ENSG00000284499.1	MIR363	0	0	0	0	0	0	0	0
ENSG00000284538.1	MIR92A2	0	0	0	0	0	0	0	0
ENSG00000284107.1	MIR19B2	0	0	0	0	0	0	0	0
ENSG00000284043.1	MIR20B	0	0	0	0	0	0	0	0
ENSG00000283931.1	MIR18B	0	0	0	0	0	0	0	0
ENSG00000284157.1	MIR106A	0	0	0	0	0	0	0	0
ENSG00000232664.2	LARP1BP3	0	0	0	0	0	0	0	0
ENSG00000203952.10	CCDC160	0	0	1	0	1	0	0	1
ENSG00000214961.2	NT5DC1P2	0	0	1	0	0	2	1	0
ENSG00000156531.18	PHF6	640	533	684	419	656	831	522	476
ENSG00000165704.15	HPRT1	247	245	303	159	308	483	217	221
ENSG00000226107.1	RPL36AP54	2	3	1	0	2	0	1	0
ENSG00000216001.3	MIR450B	3	1	1	1	1	0	1	0
ENSG00000199132.1	MIR450A1	2	0	2	1	1	0	3	1
ENSG00000207755.3	MIR450A2	1	1	0	0	0	0	0	0
ENSG00000207784.3	MIR542	1	1	0	0	0	0	2	0
ENSG00000223749.11	MIR503HG	373	269	378	54	363	532	290	178
ENSG00000208005.1	MIR503	2	3	2	0	0	3	2	1
ENSG00000284231.1	MIR424	0	0	0	0	0	0	0	0
ENSG00000227060.7	LINC00629	7	2	13	5	11	4	7	1
ENSG00000170965.10	PLAC1	1	0	17	1	4	2	2	1
ENSG00000235813.1	ENSG00000235813	0	0	0	0	0	0	0	0
ENSG00000236509.2	RPL21P133	0	0	0	0	0	0	0	0
ENSG00000237432.2	RPS7P12	0	0	0	0	0	0	0	0
ENSG00000199920.1	RNU4-44P	0	0	0	0	0	0	0	0
ENSG00000156504.17	PABIR2	363	428	463	344	394	689	389	421
ENSG00000156500.16	PABIR3	55	65	96	47	84	77	85	65
ENSG00000280249.1	ENSG00000280249	0	0	0	0	0	0	0	0
ENSG00000101928.13	MOSPD1	785	819	1092	833	951	1447	997	1312
ENSG00000207081.1	RNU6-616P	0	0	1	0	0	0	0	0
ENSG00000236091.1	LINC02243	1	1	1	1	1	6	4	1
ENSG00000231929.2	HMGB3P31	0	0	0	0	0	0	1	2
ENSG00000184785.6	SMIM10	187	219	280	206	272	590	212	325
ENSG00000212747.5	RTL8B	621	604	697	374	820	941	565	511
ENSG00000134590.14	RTL8C	3898	3956	5009	2907	4232	6130	3597	4349
ENSG00000286964.1	ENSG00000286964	85	90	49	42	49	85	42	48
ENSG00000203950.7	RTL8A	662	638	733	491	810	1026	615	681
ENSG00000228372.8	SMIM10L2B-AS1	0	0	0	0	0	1	0	0
ENSG00000234228.1	NCLP2	0	0	0	0	0	0	0	0
ENSG00000196972.9	SMIM10L2B	21	16	42	17	22	27	23	26
ENSG00000224107.5	ETDB	0	0	0	0	0	0	0	0
ENSG00000223809.1	ENSG00000223809	0	0	0	0	0	0	0	0
ENSG00000232582.1	ENSG00000232582	0	0	0	0	0	0	0	0
ENSG00000169551.13	CT55	0	0	1	0	0	0	0	0
ENSG00000236491.1	ENSG00000236491	1	0	0	0	0	0	1	0
ENSG00000228922.1	ENSG00000228922	0	0	0	0	0	0	0	0
ENSG00000269833.2	ENSG00000269833	0	0	0	0	0	0	0	0
ENSG00000186376.15	ZNF75D	435	386	491	263	406	475	390	423
ENSG00000238210.4	ETDA	0	0	0	0	3	0	0	0
ENSG00000274024.1	ENSG00000274024	10	8	11	4	11	7	4	4
ENSG00000283644.1	ETDC	0	4	1	0	0	2	0	1
ENSG00000284994.1	ENSG00000284994	0	1	0	0	1	2	3	2
ENSG00000173275.13	ZNF449	305	248	418	239	446	492	377	332
ENSG00000290806.1	ENSG00000290806	0	0	0	0	0	0	0	0
ENSG00000229015.3	ENSG00000229015	0	0	0	0	0	0	0	0
ENSG00000178947.9	SMIM10L2A	16	6	7	3	4	3	12	6
ENSG00000201440.1	RNA5SP515	0	0	0	0	0	0	0	0
ENSG00000225769.1	CROCCP1	0	1	0	0	0	0	0	0
ENSG00000273988.1	ENSG00000273988	0	0	0	0	0	0	0	0
ENSG00000271158.1	WDR4P1	0	0	0	0	0	0	0	0
ENSG00000225235.1	INTS6L-AS1	1	0	1	0	0	0	1	1
ENSG00000165359.16	INTS6L	205	149	237	124	198	174	201	165
ENSG00000237833.1	ETS2P1	0	0	0	0	0	0	0	0
ENSG00000224539.1	SAGE4P	0	0	0	0	0	0	0	0
ENSG00000277486.1	SAGE3P	0	0	0	0	0	0	0	0
ENSG00000198022.6	SAGE2P	0	0	0	0	0	0	0	0
ENSG00000274601.1	ENSG00000274601	0	0	0	0	0	0	0	0
ENSG00000268940.6	CT45A1	0	0	0	0	0	0	0	0
ENSG00000233861.1	MGAT2P1	0	0	0	0	0	0	0	0
ENSG00000238200.1	MGAT2P2	0	0	0	0	0	0	0	0
ENSG00000269096.7	CT45A3	0	0	0	0	0	0	0	0
ENSG00000228836.9	CT45A5	0	0	0	0	0	0	0	0
ENSG00000278289.5	CT45A6	0	0	0	0	0	0	0	0
ENSG00000271449.8	CT45A2	0	0	0	0	0	0	0	0
ENSG00000273696.5	CT45A7	0	0	0	0	0	0	0	0
ENSG00000278085.5	CT45A8	0	0	0	0	0	0	0	0
ENSG00000270946.6	CT45A9	0	0	0	0	0	0	0	0
ENSG00000269586.8	CT45A10	0	0	0	0	0	0	0	0
ENSG00000181433.12	SAGE1	0	0	0	0	0	0	0	0
ENSG00000230162.1	CT45A11P	0	0	0	0	0	0	1	1
ENSG00000169446.6	MMGT1	625	638	739	698	657	1042	627	872
ENSG00000198689.13	SLC9A6	663	584	838	573	745	908	569	715
ENSG00000219930.4	GAPDHP67	0	0	0	0	0	0	0	0
ENSG00000231513.3	E2F6P4	0	1	0	0	0	0	0	0
ENSG00000239080.1	ENSG00000239080	0	0	0	0	0	0	0	0
ENSG00000022267.19	FHL1	7344	8761	11421	8536	8576	16081	9345	13941
ENSG00000129680.16	MAP7D3	705	745	891	598	867	1162	696	1066
ENSG00000230079.1	STK24P1	0	0	0	0	0	0	0	0
ENSG00000156920.11	ADGRG4	0	0	0	0	1	0	0	0
ENSG00000102239.5	BRS3	0	0	0	0	0	1	0	0
ENSG00000102241.12	HTATSF1	1486	1169	1650	904	1690	1599	1333	1148
ENSG00000102243.13	VGLL1	0	0	0	0	0	0	0	0
ENSG00000216060.1	MIR934	0	0	0	0	0	0	0	0
ENSG00000199424.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000252320.1	RNU6-320P	0	0	0	0	0	0	0	0
ENSG00000233093.8	LINC00892	0	0	0	0	0	0	0	0
ENSG00000102245.9	CD40LG	0	1	1	0	0	0	0	0
ENSG00000129675.16	ARHGEF6	700	611	1081	561	904	1111	752	818
ENSG00000212510.1	RNU6-972P	0	0	0	0	0	0	0	0
ENSG00000271339.1	ENSG00000271339	0	0	0	0	0	0	0	0
ENSG00000231164.1	RPL7P56	0	0	0	0	0	0	1	0
ENSG00000225125.2	RANP4	6	4	12	4	11	8	14	4
ENSG00000202279.1	Y_RNA	0	0	1	0	0	0	0	0
ENSG00000232611.1	ENSG00000232611	20	7	30	14	17	18	23	13
ENSG00000225400.1	RAB28P5	4	3	11	2	2	2	8	4
ENSG00000147274.14	RBMX	3510	2292	3785	1592	3646	2605	3207	2532
ENSG00000206979.1	SNORD61	0	0	0	0	0	0	0	0
